worker	sentence	label
shiitake39	154	I have no time to want to do.
shiitake39	423	Don't angry. It is no good for you.
shiitake39	9	Be careful at cars when across the road.
shiitake39	610	Please find house with small garden.
shiitake39	713	I don't know, this plan will success or not.
shiitake39	869	Look this picture, and find me.
shiitake39	176	Dont' eat fast, you must eat slowly.
shiitake39	621	Weather news said, today is rainy day.
shiitake39	609	When telephone called, We had been go out.
shiitake39	834	She have low back pain long time.
momo99615	720	First, you need to be careful about what you eat and what you drink.
momo99615	779	I did not watch TV but studied English last night.
momo99615	368	This coffee is too hot for me to drink.
momo99615	531	No matter what happens, I would not be surprised.
momo99615	401	The movie hit.
momo99615	238	He met me for the first time in Paris.
momo99615	701	If you were in the same situation as me, what would you do?
momo99615	950	I would be happy if you guys could help me.
momo99615	502	If I had the money to pay, I would pay.
momo99615	841	My house is a little away from the station.
tadashi003	812	 It will definitely be sunny in an hour.
tadashi003	362	They rarely go out since the baby was born.
tadashi003	769	Suppose we have 1 million yen on hand.
tadashi003	132	He never fails to write to his parents once a month.
tadashi003	1029	I will call on you when I went to New York.
tadashi003	666	I had no choice but to cancel the game due to rain.
tadashi003	641	 To tell the truth, I do not care.
tadashi003	148	It is common to her, she broke her promise.
tadashi003	80	Buyers still can not afford that property.
tadashi003	941	I worked hard so that there were no failures.
berrily	745	You don't have to rush that much.
berrily	320	He came here at 10 and left at 11.
berrily	655	We are not sure when he is coming.
berrily	691	It's difficult to understand what he says.
berrily	939	Please call us next time you come.
berrily	530	It's a great pleasure to meet you.
berrily	1042	We'll take bus in case it rains tomorrow.
berrily	130	Nobody will visit us to this remote village out of nowhere.
berrily	864	I will never lend my books to students.
berrily	654	We stayed at the hotel on top of a hill in the town.
truenoAE101	499	I hope if there is the Japanese version.
truenoAE101	75	If you plan to succeed, you must strive.
truenoAE101	659	If you have a million dollars, how do you use it?
truenoAE101	683	Mr. Smith of the elderly saves money as much as possible.
truenoAE101	256	During I will be away from home, please take care of this baby.
truenoAE101	617	How many hours do you take a nap every day?
truenoAE101	570	I'd like to live while I am healthy.
truenoAE101	219	Even if you go today, there is not much difference.
truenoAE101	491	There are many things we have to do this week.
truenoAE101	162	He could not do what he said.
bunnosuke	946	It is important to find a real friend in when you are young.
bunnosuke	121	No one was brave enough to tell him his fault.
bunnosuke	212	I am sorry to have kept you wait such a long time.
bunnosuke	24	I was kept waiting for 2 hours.
bunnosuke	1055	I am glad if you could come with me.
bunnosuke	796	I feel like caring for garden.
bunnosuke	598	Please make a memo whatever she says.
bunnosuke	53	I give you pocket money for one year previously.
bunnosuke	737	let me know if you have any questions.
bunnosuke	539	Suppose there is no exam,shool life will be more fun.
momo99615	672	He lost the eyesight of his left eye.
momo99615	140	He kindly introduced me the town.
momo99615	826	He used to come here frequently to talk with me on Sundays.
momo99615	644	There was a fire near the station last night.
momo99615	1017	There is no way to contact him.
momo99615	927	Because I was sick, I could not go to school.
momo99615	839	If I got here 2 minutes earlier, I would make it for the bus.
momo99615	334	She did her best not to fail the exam.
momo99615	170	It is 10 miles away to get to the hospital.
momo99615	732	We came to the lake after we walked for a while.
berrily	782	This is the most difficult book I've ever read.
berrily	1009	Please go ahead and leave if I'm late.
berrily	960	He never fails to make friends wherever he goes.
berrily	33	He always talks about his dad behind his back.
berrily	642	Nothing is better than a pick-me-up at a time like this.
berrily	773	I hate him because he loses his temper so easily.
berrily	608	I want to take the 6 o'clock train to New York.
berrily	142	We decided to postpone the meeting to next Sunday.
berrily	873	There is almost no errors in his English writing.
berrily	43	I'm so happy to hear that you were accepted by the school you wanted to go.
hysq77	753	 In short, I need money. Lend me the money
hysq77	389	Which is easier than this book or that book?
hysq77	823	The student did not reply to the teacher.
hysq77	23	 It will not be a problem if the car will be not so crowded.
hysq77	78	 I was born in Osaka but Icame up living in Tokyo.
hysq77	870	We took turns driving On the way .
hysq77	770	 My voice did not passat that busy class.
hysq77	418	He was very naughty when he was a boy.
hysq77	298	Two people are not couples in truth.
hysq77	686	I will say after all just it should not be this.
kanatalanc	825	If I return, I make them call right now
kanatalanc	822	The mother was very beautiful when young
kanatalanc	22	Soccer is popular now rather than before in Japan
kanatalanc	260	If found, he will have a terrible experience
kanatalanc	727	A game is a stop if it rains tomorrow
kanatalanc	833	The coffee shop was near the park before
kanatalanc	832	As long as you keep quiet, you may stay here
kanatalanc	843	If it rains tomorrow, I am going to stay at home
kanatalanc	809	have to get ready for tomorrow tonight
kanatalanc	99	Since this work is simple, a child can also do it
ivywhite2222	502	I will make a payment if I have some. 
ivywhite2222	298	to telling the truth, we're not married.
ivywhite2222	826	He would visit us to talk on sunday.
ivywhite2222	941	I worked hard not to fail.
ivywhite2222	642	Another drinking is the best in such day, 
ivywhite2222	142	we decided to postpone meeting to next sunday.
ivywhite2222	950	It would be great ifyou help us. 
ivywhite2222	782	This is the one of the difficult book I have ever read. 
ivywhite2222	869	Take a look this photo really well and find me.
ivywhite2222	219	Even if you go today, there is no big difference. 
bunnosuke	132	He surely writes to his parents once a month.
bunnosuke	539	Suppose there is no exam,school life will be more fun.
bunnosuke	655	I am not sure when he comes.
bunnosuke	130	No one visit usi in such a remote village.
bunnosuke	873	His English composition has few mistakes.
bunnosuke	610	Would you please search for a small house with garden?
bunnosuke	121	No one was brave enough to tell him his fault.
bunnosuke	753	I need monet after all.Let me borrow!
bunnosuke	176	Don't eat so greedily,let's eat more slowly.
bunnosuke	162	He failed to do what he said.
shiitake39	644	Yesterday, something burned near the station.
shiitake39	23	No ploblem, if there isn't the traffic jam.
shiitake39	154	I have no time to want to do.
shiitake39	864	I don't lent my book to the student.
shiitake39	43	It's so lucky that passed school you wish.
shiitake39	1029	I visit your home when I'll go to NewYork.
shiitake39	654	I stayed that towns hotel over the hill.
shiitake39	368	I can't drink this coffee that too hot.
shiitake39	812	Sky will fine. If through one hour.
shiitake39	1017	I haven't no idea to access him.
momo99615	745	You do not need to be hurry to go.
momo99615	666	We had no choice but to cancel the match due to the rain.
momo99615	320	He came here at 10 o'clock, and left at 11 o'clock.
momo99615	691	It is impossible to understand what he says.
momo99615	418	He was so energetic when he was a little boy.
momo99615	608	I want to catch the train that heads to New York city at 6 o'clock.
momo99615	499	I wish there was a Japanese version. 
momo99615	212	I am sorry to keep you waiting for such a long time.
momo99615	401	That movie made a great success. 
momo99615	779	I studied English instead of watching TV last night.
berrily	727	The game will be cancelled if it rains tomorrow.
berrily	1055	It'll be great if you can come with us.
berrily	809	Tonight I have to prepare for tomorrow.
berrily	701	What would you do if you were in my shoe?
berrily	570	I want to be alive as long as I can stay healthy.
berrily	99	This job is so easy even a kid can do.
berrily	823	The student didn't even answer the teacher.
berrily	1009	You can go ahead and leave if I'm late.
berrily	334	She studied very hard so she wouldn't fail the exam.
berrily	833	There used to be a coffee shop near the park.
Noion	362	He doesn't hang out since his child has born.
Noion	389	which is much easier bitween this book and that book.
Noion	148	As is usual  whith her,she broke the promiss.
Noion	834	She is having trouble whit her lumbago for long time.
Noion	22	Soccer is more populear then befor.
Noion	843	If it going to be rain,I would stay home.
Noion	825	I will let her call back soon when it get back.
Noion	870	We take turns in driving while we get there.
Noion	24	I've been waited for 2hour.
Noion	491	I have alot of things to do this week.
ivywhite2222	939	Please call me when you visit us next time 
ivywhite2222	80	that house haven't been sold yet. 
ivywhite2222	617	How many hours do you take a nap everyday. 
ivywhite2222	33	He always speak ill of his father.
ivywhite2222	530	I'm so honor to see you.
ivywhite2222	927	I was not be able to go school because I was sick. 
ivywhite2222	423	Don't be upset. It's no good for you. 
ivywhite2222	737	If you have any question, please let us know. 
ivywhite2222	720	First all of, you should be careful of your diet. 
ivywhite2222	659	What will you do if you had a million dollar. 
Piccola	832	You can stay here as long as you keep quiet.
Piccola	256	Please take care of this baby while I am gone.
Piccola	683	Old Mr.(Ms.)Smithe is saving as much money as possible.
Piccola	773	I don't like him because of his short temper.
Piccola	732	After walking for a while, we came to the lake.
Piccola	839	We could have got on the bus, if we had reached there just two minutes earlier.
Piccola	713	I don't know whether this plan will be successful or not.
Piccola	170	It is so far as ten miles to the hospital.
Piccola	53	I am giving you poket money for a whole year in advance.
Piccola	672	He lost the sight of his one eye by the traffic accident. 
souichi6	822	My mother was very beautiful when she was young.
souichi6	9	When you cross the road, watch out for cars.
souichi6	609	I was about to go out when the telephone rang.
souichi6	75	You have to make effort if you are to succeed.
souichi6	641	Actually, I don't really to do it.
souichi6	1042	If it should rain tomorrow, we will go by bus.
souichi6	531	No matter what happens, I will not be surprised.
souichi6	78	I was born in Osaka but I grew up in Tokyo.
souichi6	598	Please take a note of what she says.
souichi6	796	I wonder that I try to tend to the garden.
bunnosuke	960	He surely makes friends anywhere.
bunnosuke	140	He was kind enough to show me the town.
bunnosuke	686	I just tell you this does not work.
bunnosuke	946	It is important to find a real friend when you are young.
bunnosuke	238	He went to Paris and see me at first time.
bunnosuke	841	My house is a little bit far from the station.
bunnosuke	769	Suppose you have one million yen at hand.
bunnosuke	260	If it is found he will be suffered.
bunnosuke	770	My voice did not cast in that noisy class.
bunnosuke	621	according to the weather forecast it will rain afternoon.
ry56	154	I don,t have time to want to do almost.
ry56	238	He went to paris and meant to me at first time.
ry56	22	In japan soccer is  popular than before.
ry56	609	We got out when ringing phone.
ry56	672	He lost one,s eyesight in a traffic accident.
ry56	1055	I hope you come with me.
ry56	869	You should locate me in this picture.
ry56	362	They rarely go out after there child were born.
ry56	727	If rain falls tomorrow the game is cancel.
ry56	418	He was a naughty boy when he was a boy.
yossy0516	1042	We go by bus by any chance if it will rain tomorrow.
yossy0516	130	Nobody visits us in such a remote village.
yossy0516	121	Anyone did not have the courage to only point out his mistake.
yossy0516	531	Even if anything happens, I am not surprised.
yossy0516	24	I was kept waiting for two hours.
yossy0516	570	While it is with health, I want to live.
yossy0516	1029	I visit if I go to New York.
yossy0516	368	This coffee is too hot, and I cannot drink.
yossy0516	796	Shall I care for the garden?
yossy0516	608	I want to get on a train to New York at 6:00.
hysq77	686	I will say after all just it should not be  this.
hysq77	737	Please pass on it if there is a question.
hysq77	833	There was a coffee shop before near the park.
hysq77	256	While there is not me, Itake care of this baby.
hysq77	779	I studied English without watching TV last evening.
hysq77	946	It is serious to find a true friend when I am young.
hysq77	148	It was to something that happens often  in her, but broke a promise.
hysq77	873	Hardly his English composition does not have an error.
hysq77	170	There is 10 miles to a hospital.
hysq77	832	You may be here  if you keep quiet.
ivywhite2222	539	If there was no exam, school life would be more enjoyable.
ivywhite2222	809	I have to get ready for tomorrow tonight. 
ivywhite2222	491	I have a lot of things to do this week. 
ivywhite2222	644	there was fire around station last night. 
ivywhite2222	423	Don't lose your temper, it is no good for you. 
ivywhite2222	823	The student didn't even reply to the teacher.
ivywhite2222	401	This movie hit my spot. 
ivywhite2222	927	I was sick, thus I was not able to go school 
ivywhite2222	53	I give you one years worth of pocket money in advance. 
ivywhite2222	219	Even if you go today, there is no big difference. 
bunnosuke	617	How many hours you take a nap every day?
bunnosuke	834	She has been sufferd with low back pain for long years.
bunnosuke	655	I am not sure when he will come.
bunnosuke	502	If I had money,I could pay.
bunnosuke	33	He always speaks ill about his father behind back.
bunnosuke	870	We drove in turn on the way there.
bunnosuke	825	I shall let him call you if he comes back.
bunnosuke	260	If it is found he will get troubles.
bunnosuke	499	I hope they have Japanese version.
bunnosuke	691	It is difficult to understand what he says.
hana-224	666	We had no choice, but to cancel the match due to rain.
hana-224	530	It is an honor to meet you.
hana-224	23	There won't be any problems if traffic is not heavy.
hana-224	773	I hate him because he has a short temper.
hana-224	75	You must make an effort if you plan to succeed.
hana-224	9	Be careful when you cross the street.
hana-224	99	This task is so simple that even kids can do it.
hana-224	621	According to the weather forecast, it will rain in the afternoon.
hana-224	745	You don't have to go in such a hurry.
hana-224	1017	There is no way to reach him.
kokoni777	334	She studied very hard lest she should fail her exam.
kokoni777	1009	Please go ahead if i am late.
kokoni777	212	I am sorry for making you wait so long.
kokoni777	610	Could you find me a house that has a small garden?
kokoni777	176	Stop inhaling our food. We had better eat more slowly.
kokoni777	389	Which is easier this book or that one?
kokoni777	950	If you help us,we are so happy.
kokoni777	960	wherever he may go, he is sure to make friends.
kokoni777	826	He used to come here for talk on Sundays.
kokoni777	753	In brief, I need money. Please, lend it to me!
Nichie55	298	Actually they are not married.
Nichie55	598	Make sure to insert disclaimer about what she says.
Nichie55	839	I could have caught the bus if I had left 2 minutes earlier.
Nichie55	782	This is the most difficult book I've ever read.
Nichie55	822	My mother was very beautiful when she was young.
Nichie55	659	What would you do if you had a million dollars?
Nichie55	770	Nobody heard me in the busy class.
Nichie55	654	I stayed on top of the hill in the town.
Nichie55	941	I worked hard so I don't make any mistakes.
Nichie55	683	Mr.smith is saving as much money as he can as he is getting old.
bunnosuke	140	He was kind enough to show me the town.
bunnosuke	162	He failed to do what he said.
bunnosuke	701	If you were me,what will you do?
bunnosuke	142	We decided to put off the meeting until next Sunday.
bunnosuke	720	First we need to be careful about food and drink.
bunnosuke	80	That house still not be sold.
bunnosuke	132	He surely write to his parents once a month.
bunnosuke	320	He came here at 10 o'clock and left at 11 o'clock.
bunnosuke	812	It will be sunny within 1 hour.
bunnosuke	642	The only thing to do in the morning like this is drinking another drink.
Piccola	713	I am not sure whether this plan will be successful or not.
Piccola	864	I don't rend my book to any of the students.
Piccola	641	To be honest, I don't feel like doing it.
Piccola	732	After walking for a while, we reache the lake.
Piccola	841	My house is a little bit far from the station.
Piccola	78	Though I was born in Osaka, I grew up in Tokyo.
Piccola	939	Please give me a call when you come next time.
Piccola	43	It was good for you to enter the school you expected.
Piccola	843	If it is raing tomorrow, I would be home.
Piccola	769	Suppose we have a million yen at hand.
rino_0811	822	When being young, my mother was very good-looking.
rino_0811	598	Please be sure to take instructions for her saying.
rino_0811	617	How many hours every day do you take a nap?
rino_0811	770	My voice didn't carry well in the busy class.
rino_0811	24	You made wait for 2 hours.
rino_0811	531	Whatever happens, I'm not surprised.
rino_0811	238	He went to Paris and met me for the first time.
rino_0811	176	I'll eat such guts guts and eat a little more slowly.
rino_0811	779	I didn't watch television and studied English last night.
rino_0811	809	I have to prepare tomorrow tonight.
Nichie55	570	I want to live as long as I'm healthy.
Nichie55	298	Actually they are not married.
Nichie55	401	The movie was a huge hit.
Nichie55	260	He'd be in serious trouble if they find him.
Nichie55	1009	Please go without me if I'm late.
Nichie55	841	My house is a little far from the train station.
Nichie55	53	I'll give you 1 year worth of allowances in advance.
Nichie55	609	I was about to go out when the phone rang.
Nichie55	212	Sorry for keeping you waiting for so long.
Nichie55	334	She studied so hard so she won't fail the exam.
fc-dx	839	If it was two minutes early,I got on the bus.
fc-dx	389	Which is easy this book or that one?
fc-dx	641	Actually I don't feel disgusted.
fc-dx	826	He often came to talk on sunday.
fc-dx	140	He kindly showed me around the town.
fc-dx	499	I wish I had a Japanese version.
fc-dx	654	I stay at a hotel on that hill of the city.
fc-dx	869	Please look at this picture closely,and find me.
fc-dx	720	At first,we have to be careful of eating and drinking.
fc-dx	672	He lost sight of one eye because of a traffic accident.
yossy0516	825	I let you call as soon as you came back.
yossy0516	610	Will you look for a house with a small garden?
yossy0516	154	I do not have time to work as all wanting to do it.
yossy0516	873	Most of his English composition does not have an error.
yossy0516	737	Please inform it if there is a question.
yossy0516	608	I want to get on a train to New York at 6:00.
yossy0516	362	They rarely go out after a child was born.
yossy0516	23	If a car is not crowded so much, I will not have any problem.
yossy0516	530	I am very honored to be able to see you.
yossy0516	142	We decided to postpone a meeting until next Sunday.
Piccola	75	You have to make an effort if you want to be successful.
Piccola	782	This is the most difficult book I have ever read.
Piccola	320	He came here at ten, and left at eleven.
Piccola	423	Don't get upset.  It is no good for you.
Piccola	833	There used to be a coffee shop near that park.
Piccola	686	I am only telling you that this is eventually no good.
Piccola	78	Though I was born in Osaka, I grew up in Tokyo.
Piccola	769	Let's say we have a million yen at hand.
Piccola	753	In short, I need money. Rend me some!
Piccola	368	This coffee is too hot for me to drink.
aki98	823	The student did not even reply to the teacher.
aki98	256	I ask you to take care of this baby whIle I'may away.
aki98	43	It is great that you were admitted to the school you wanted to join.
aki98	621	According to the weather forecast, it will rain tomorrow.
aki98	843	If it rains tomorrow, I will be at home.
aki98	148	As is often the case with her, she broke her promise.
aki98	99	This task is simple so even a child can perform it.
aki98	927	The reason I could not go to school is I was sick.
aki98	773	I don't like him because he easily gets upset.
aki98	950	We are very happy if you would help us.
yokofunfun24	491	I have a lot of things to do this week.
yokofunfun24	659	If you could get million dolloars , what would you like to do?
yokofunfun24	33	He is always talking about his father behind his back.
yokofunfun24	941	I did my best on my work in order not to make mistakes.
yokofunfun24	644	There was a fire near the station yesterday.
yokofunfun24	960	Wherenever he goes, he always makes friends.
yokofunfun24	796	Maybe I will take care of my garden.
yokofunfun24	1042	We are going to there in bus in case that it rains tomorrow.
yokofunfun24	939	Please call me when you come back next time.
yokofunfun24	691	It is difficult to understand what he says.
Piccola	870	On the way there, we drove by turns.
Piccola	132	He always writes a letter to his parents once a month.
Piccola	732	After walking for a while, we came to the lake.
Piccola	642	There is nothing better than the hair of the dog in such situation.
Piccola	832	You can stay here as long as you keep quiet.
Piccola	80	That house is still unsold.
Piccola	170	It is as far as ten miles to the hospital.
Piccola	502	I can pay if I have the money to pay.
Piccola	121	Nobody had a courage to point out his mistake.
Piccola	834	She has been suffering from the back pain for many years.
aki98	22	Soccer is more popular than ever now in Japan.
aki98	864	I don't lend my books to any student.
aki98	162	He failed to do what he said.
aki98	130	No one visits this obsolete village to see us.
aki98	727	Ifor it rains tomorrow, the match is cancelled.
aki98	1029	I'll visit you when I go to New York.
aki98	812	It will be sunny in about one hour.
aki98	1055	We are glad if you would come with us.
aki98	713	It is unknown yet if this plan is successful.
aki98	9	Watch out the traffic when you cross the street.
yossy0516	418	He was very naughty in the days of a boy.
yossy0516	539	Without an examination, the student life will be more fun.
yossy0516	701	If you are in my position, what do you do?
yossy0516	655	It is not obvious when he comes.
yossy0516	1017	There is no means to contact him.
yossy0516	745	You do not so have to hurry.
yossy0516	219	It will make little difference so that you go today.
yossy0516	683	Aged Smith saves money as much as possible.
yossy0516	666	I couldn't but cancel a game because of rain.
yossy0516	946	It is important to find a true friend when I am young.
